Filename	OriginatorsIdentifier	latDD	lonDD	Site	StartDate	StartTime	EndDate	EndTime											
cmd\b0032223.lst	J651,16A112	59.0249	-12.5333	PJASIN,RW1	30/07/78	20:00:00	06/09/78	17:59:00											
cmd\b0032235.lst	651,17A112.5	59.0249	-12.5333	PJASIN,RW1	31/07/78	00:00:00	06/09/78	00:00:00											
cmd\b0032247.lst	J651,18A112	59.0249	-12.5333	PJASIN,RW1	30/07/78	20:00:00	06/09/78	17:59:00											
cmd\b0032259.lst	651,19A112.5	59.0249	-12.5333	PJASIN,RW1	31/07/78	00:00:00	06/09/78	00:00:00											
cmd\b0032260.lst	J651,20A112	59.0249	-12.5333	PJASIN,RW1	30/07/78	20:00:00	06/09/78	17:59:00											
cmd\b0032272.lst	J651,21A112	59.0249	-12.5333	PJASIN,RW1	30/07/78	20:00:00	06/09/78	17:59:00											
cmd\b0032284.lst	J651,22A112	59.0249	-12.5333	PJASIN,RW1	30/07/78	20:00:00	06/09/78	17:59:00											
cmd\b0032296.lst	651,23C112.5	59.0249	-12.5333	PJASIN,RW1	30/07/78	23:59:00	06/09/78	00:00:00											
cmd\b0032303.lst	6522C120	59.0249	-12.5499	PJASIN,RW2	30/07/78	18:00:00	06/09/78	18:00:00											
cmd\b0032315.lst	6523C120	59.0249	-12.5499	PJASIN,RW2	30/07/78	18:00:00	06/09/78	18:00:00											
cmd\b0032327.lst	6525C120	59.0249	-12.5499	PJASIN,RW2	30/07/78	18:00:00	06/09/78	18:00:00											
cmd\b0032339.lst	6526B120	59.0249	-12.5499	PJASIN,RW2	30/07/78	18:00:00	06/09/78	18:00:00											
cmd\b0032340.lst	6527B120	59.0249	-12.5499	PJASIN,RW2	30/07/78	18:00:00	06/09/78	18:00:00											
cmd\b0032352.lst	6529C120	59.0249	-12.5499	PJASIN,RW2	30/07/78	18:00:00	06/09/78	18:00:00											
cmd\b0032364.lst	6524B120	59.0249	-12.5499	PJASIN,RW2	30/07/78	18:00:00	06/09/78	18:00:00											
cmd\b0032376.lst	652,10A112.5	59.0249	-12.5499	PJASIN,RW2	31/07/78	00:00:00	06/09/78	00:00:00											
cmd\b0034346.lst	426/042	56.9916	-8.9716	SR,R042	09/06/78	15:14:00	10/08/78	15:11:00											
cmd\b0034358.lst	462/042	56.9916	-8.9716	SR,R042	06/06/78	18:35:00	10/08/78	15:08:00											
cmd\b0034371.lst	594/044	57.9921	-8.7349	R044	14/07/78	13:35:00	13/09/78	07:43:00											
cmd\b0034383.lst	530/044	57.9921	-8.7349	R044	14/07/78	13:35:00	13/09/78	07:45:00											
cmd\b0034395.lst	458/045	57.0033	-8.9816	SR,R045	10/08/78	15:25:00	06/11/78	10:25:00											
cmd\b0034402.lst	614/045	57.0033	-8.9816	SR,R045	10/08/78	15:25:00	06/11/78	10:19:00											
cmd\b0034414.lst	226101	58.9966	-12.5099	PJASIN,K1	09/07/78	15:45:00	06/09/78	16:35:00									C		
cmd\b0034426.lst	226102	58.9966	-12.5099	PJASIN,K1	09/07/78	15:45:00	06/09/78	16:35:00									C		
cmd\b0034438.lst	226103	58.9966	-12.5099	PJASIN,K1	09/07/78	15:45:00	06/09/78	16:35:00									C		
cmd\b0034451.lst	226104	58.9966	-12.5099	PJASIN,K1	09/07/78	15:45:00	06/09/78	16:35:00									C		
cmd\b0034463.lst	226105	58.9966	-12.5099	PJASIN,K1	09/07/78	15:45:00	06/09/78	16:35:00									C		
cmd\b0034487.lst	226107	58.9966	-12.5099	PJASIN,K1	09/07/78	15:45:00	06/09/78	16:35:00									C		
cmd\b0034499.lst	227201	58.9833	-12.5166	PJASIN,K2	25/08/78	13:29:00	06/09/78	08:28:00											
cmd\b0034506.lst	227202	58.9833	-12.5166	PJASIN,K2	25/08/78	13:29:00	06/09/78	08:28:00											
cmd\b0034518.lst	227203	58.9833	-12.5166	PJASIN,K2	25/08/78	13:29:00	06/09/78	08:28:00											
cmd\b0034543.lst	227207	58.9833	-12.5166	PJASIN,K2	25/08/78	13:29:00	06/09/78	08:28:00											
cmd\b0034555.lst	228301	58.9833	-12.5333	PJASIN,K3	22/08/78	14:55:00	06/09/78	12:50:00									C		
cmd\b0034579.lst	228102	58.9833	-12.5333	PJASIN,K3	22/08/78	14:55:00	06/09/78	12:50:00											
cmd\b0034580.lst	653/A/2103	56.0193	-3.2883	653/A/2103	16/05/80	12:30:00	16/06/80	08:20:00											
cmd\b0034592.lst	651/C/2104	56.0173	-3.2848	651/C/2104	17/05/80	10:27:00	16/06/80	09:47:00											
cmd\b0034611.lst	614/B/2105	56.0159	-3.2939	614/B/2105	17/05/80	08:20:00	16/06/80	09:10:00											
cmd\b0034623.lst	646/2/2086	56.0158	-3.3678	R2	13/04/80	09:10:00	29/04/80	12:55:00											
cmd\b0034635.lst	614/2/2087	56.0158	-3.3678	R2	13/04/80	09:10:00	29/04/80	12:55:00											
cmd\b0034647.lst	651/3/2088	56.0221	-3.3491	R3	13/04/80	11:30:00	30/04/80	13:00:00											
cmd\b0034659.lst	650/3/2089	56.0221	-3.3491	R3	13/04/80	11:30:00	30/04/80	13:00:00											
cmd\b0034660.lst	652/4/2090	56.0118	-3.3364	R4	13/04/80	17:50:00	29/04/80	08:25:00											
cmd\b0034672.lst	653/4/2091	56.0118	-3.3364	R4	13/04/80	17:50:00	29/04/80	08:25:00											
cmd\b0034684.lst	654/5/2092	56.0198	-3.2948	R5	13/04/80	14:45:00	30/04/80	08:30:00											
cmd\b0034696.lst	618/1/2094	56.0069	-3.3511	R1	12/04/80	16:40:00	17/05/80	08:30:00											
cmd\b0034703.lst	648/1/2095	56.0069	-3.3511	R1	12/04/80	16:40:00	17/05/80	08:30:00											
cmd\b0034715.lst	652/6/2096	56.0074	-3.4589	R6	29/04/80	12:30:00	16/05/80	08:20:00											
cmd\b0034727.lst	653/6/2097	56.0074	-3.4589	R6	29/04/80	12:30:00	16/05/80	08:20:00											
cmd\b0034739.lst	654/7/2098	56.0049	-3.2506	654/7/2098	30/04/80	11:40:00	16/05/80	13:50:00											
cmd\b0034740.lst	651/8/2099	56.0259	-3.2146	R8	30/04/80	15:50:00	16/05/80	13:20:00											
cmd\b0034752.lst	650/8/2100	56.0259	-3.2146	R8	30/04/80	15:50:00	16/05/80	13:20:00											
cmd\b0034764.lst	469/9/2101	56.0428	-3.2653	R9	29/04/80	16:50:00	16/05/80	12:40:00											
cmd\b0034776.lst	614/9/2102	56.0428	-3.2653	R9	29/04/80	16:50:00	16/05/80	12:40:00											
cmd\b0034788.lst	646/X/2110	50.7053	-2.9404	RX	22/08/80	18:10:00	22/09/80	09:10:00											
cmd\b0034807.lst	651/A/2111	50.7098	-2.9206	651/A/2111	23/08/80	10:50:00	22/09/80	08:00:00											
cmd\b0034819.lst	652/Y/2112	50.7143	-2.9006	RY	22/08/80	16:50:00	22/09/80	12:10:00											
cmd\b0034820.lst	654/Y/2113	50.7143	-2.9006	RY	22/08/80	17:00:00	29/08/80	19:00:00											
cmd\b0034832.lst	36/1/OP36	51.0511	1.1244	36/1/OP36	19/02/79	16:30:00	23/03/79	08:20:00											
cmd\b0034844.lst	37/3/OP37	50.9719	1.0129	37/3/OP37	19/02/79	20:10:00	13/03/79	03:40:00											
cmd\b0034856.lst	618/2/OP2040	51.0138	1.0599	618/2/OP2040	21/02/79	15:15:00	22/03/79	08:25:00											
cmd\b0034868.lst	461/C/OP1459	52.1599	-6.3683	461/C/OP1459	20/04/79	13:30:00	05/05/79	10:25:00											
cmd\b0034881.lst	462/B/1460	52.1666	-6.3549	RB	20/04/79	14:50:00	05/05/79	09:45:00											
cmd\b0034893.lst	464/A/1461	52.1599	-6.3866	464/A/1461	20/04/79	15:45:00	05/05/79	11:00:00											
cmd\b0034900.lst	466/B/1462	52.1666	-6.3549	RB	20/04/79	14:50:00	05/05/79	09:55:00											
cmd\b0034912.lst	RBROD,M389	55.5783	-5.1267	RIG#RBROD	25/06/79	18:40:00	01/08/79	10:50:00											
cmd\b0034924.lst	RGIRV,M390	55.295	-5.86	RIG#RGIRV	28/05/80	11:15:00	17/06/80	11:35:00											
cmd\b0034936.lst	RGIRV,M39	55.295	-5.86	RIG#RGIRV	28/05/80	11:15:00	17/06/80	11:25:00											
cmd\b0034948.lst	RBROD,M391	55.5783	-5.1267	RIG#RBROD	25/06/79	18:40:00	01/08/79	10:50:00											
cmd\b0034961.lst	RLYNN,M389	56.522	-5.44	RIG#RLYNN	08/06/78	11:15:00	01/07/78	17:25:00											
cmd\b0034973.lst	RGARE,M390	56.0767	-4.8322	RIG#RGARE	16/09/81	09:28:00	20/10/81	09:58:00											
cmd\b0034985.lst	RIRON,M38	55.9725	-4.8058	RIG#RIRON	14/04/78	11:25:00	03/05/78	11:35:00											
cmd\b0034997.lst	RFINART,M	56.115	-4.8367	RIG#RFINART	22/12/77	10:16:00	09/01/78	14:36:00											
cmd\b0035000.lst	RBOG,M39	55.845	-5.0217	RIG#RBOGANY	17/02/81	11:50:00	11/03/81	13:10:00											
cmd\b0037307.lst	A/436/B	54.4083	-3.5467	SA/R17	25/11/82	12:00:00	20/01/83	15:20:00											
cmd\b0037319.lst	A/436/B2	54.4083	-3.5467	SA/R17	20/01/83	15:30:00	22/01/83	16:20:00											
cmd\b0037320.lst	A/634/B	54.4183	-3.56	SA/R16	13/10/82	10:00:00	21/11/82	07:00:00											
cmd\b0037332.lst	A/146/B	54.42	-3.56	SA/R15	14/09/82	08:35:00	13/10/82	09:35:00											
cmd\b0037344.lst	3/588/T	54.75	-0.9333	RA/MT	31/08/79	08:51:00	06/10/79	01:11:00											
cmd\b0037356.lst	A/143/B	54.415	-3.5467	SA/R14	27/07/82	08:57:00	14/09/82	07:47:00											
cmd\b0037368.lst	A/146/B	54.4133	-3.5467	SA/R13	22/06/82	12:40:00	27/07/82	07:50:00											
cmd\b0037381.lst	A/436/T2	50.6017	-0.9167	RA/MT2	06/06/82	21:05:00	15/06/82	08:35:00											
cmd\b0037393.lst	A/143/B2	54.41	-3.5517	SA/R12	18/05/82	10:48:00	22/06/82	03:18:00											
cmd\b0037400.lst	A/146/B	54.4117	-3.5533	SA/R11	20/04/82	08:49:00	18/05/82	10:09:00											
cmd\b0037412.lst	A/436/B	54.405	-3.55	SA/R10	19/03/82	10:57:00	15/04/82	07:57:00											
cmd\b0037424.lst	A/146/B	54.4067	-3.5433	SA/R9	17/02/82	09:35:00	19/03/82	09:15:00											
cmd\b0037436.lst	A/777/B	54.4033	-3.5517	SA/R7	02/12/81	11:19:00	12/01/82	10:59:00											
cmd\b0037448.lst	65212B120	59.0249	-12.5499	PJASIN,RW2	31/07/78	00:00:00	06/09/78	00:00:00											
cmd\b0037461.lst	214/570/14	58.0133	-9.1483	B2B/214	12/12/82	15:30:00	11/02/83	10:55:00											
cmd\b0037473.lst	209/1508/9	57.9383	-8.8499	B1A/209	28/08/82	10:00:00	25/10/82	12:00:00											
cmd\b0037485.lst	209/1746/9	57.9383	-8.8499	B1A/209	28/08/82	10:00:00	25/10/82	12:00:00											
cmd\b0037497.lst	210/1746/10	57.9333	-8.8566	B1B/210	25/10/82	17:00:00	18/02/83	07:00:00											
cmd\b0037504.lst	214/1865/7	58.0133	-9.1483	B2B/214	12/12/82	15:30:00	11/02/83	11:01:00											
cmd\b0037516.lst	207/3277/5	57.3449	-9.1199	A1/207	21/08/82	16:00:00	18/02/83	18:00:00											
cmd\b0037528.lst	219/4388/4	59.7783	-6.1799	D2/219	27/08/82	12:30:00	13/02/83	07:29:00											
cmd\b0037541.lst	213/4968/3	58.0116	-9.1283	B2A/213	28/08/82	16:00:00	27/10/82	08:31:00									C		
cmd\b0037553.lst	222/5521/1	61.5116	0.0416	G1A/222	05/10/82	23:00:00	31/01/83	13:31:00											
cmd\b0037565.lst	222/5522/2	61.5116	0.0416	G1A/222	05/10/82	23:00:00	31/01/83	13:31:00											
cmd\b0037577.lst	213/5523/2	58.0116	-9.1283	B2A/213	28/08/82	16:00:00	27/10/82	08:30:00											
cmd\b0037589.lst	219/5525/2	59.7783	-6.1799	D2/219	27/08/82	12:30:00	13/02/83	07:32:00											
cmd\b0037590.lst	219/5526/2	59.7783	-6.1799	D2/219	27/08/82	12:30:00	13/02/83	07:32:00											
cmd\b0037608.lst	217/6440/1	59.6466	-6.0083	D1A/217	27/08/82	15:30:00	03/09/82	01:29:00											
cmd\b0037621.lst	218/6440/2	59.6633	-6.0416	D1B/218	29/09/82	18:30:00	13/02/83	09:59:00											
cmd\b0037633.lst	221/6442/1	61.1549	-1.5283	F1/221	03/10/82	21:00:00	16/03/83	10:01:00											
cmd\b0037645.lst	218/6443/1	59.6633	-6.0416	D1B/218	29/09/82	18:30:00	13/02/83	09:58:00											
cmd\b0037657.lst	223/4968/4	61.5283	0.0333	G1B/223	31/01/83	18:00:00	24/02/83	12:30:00											
cmd\b0038789.lst	132/999/9	55.42	-7.51	R164	07/08/79	21:07:00	26/09/79	07:52:00											
cmd\b0038790.lst	429/999/9	55.51	-6.8467	R165	07/08/79	15:37:00	28/09/79	10:21:00											
cmd\b0038808.lst	430/999/9	54.9617	-5.2383	R160	05/08/79	15:52:00	22/09/79	13:22:00									C		
cmd\b0038821.lst	1/999/9	51.3283	-6.5067	R173	28/08/80	16:30:00	19/10/80	10:49:00											
cmd\b0038833.lst	207/4387/4	57.3449	-9.1199	A1/207	21/08/82	16:00:00	06/12/82	03:30:00											
cmd\b0039547.lst	225/2	60.7729	-4.8234	SE4,R225	23/11/82	12:30:00	23/05/83	23:30:00									C		
cmd\b0039559.lst	220/1	58.3589	-13.9651	ROCK N,R220	15/05/82	12:30:00	09/04/83	06:30:00									C		
cmd\b0039560.lst	231/1	60.1576	-7.7256	SD5,R231	27/05/83	14:30:00	06/08/83	23:30:00									C		
cmd\b0039572.lst	224/3	60.1643	-7.7423	SD5,R224	21/11/82	15:30:00	27/05/83	07:30:00											
cmd\b0039584.lst	225/1	60.7729	-4.8234	SE4,R225	23/11/82	12:30:00	26/05/83	16:30:00											
cmd\b0039596.lst	220/2	58.3589	-13.9651	ROCK N,R220	15/05/82	12:30:00	09/04/83	06:30:00											
cmd\b0039603.lst	224/1	60.1643	-7.7423	SD5,R224	21/11/82	15:30:00	14/12/82	02:30:00											
cmd\b0039615.lst	226/1	57.8441	-12.9911	ROCK E,R226	08/04/83	14:30:00	29/05/83	08:30:00											
cmd\b0039639.lst	226/3	57.8441	-12.9911	ROCK E,R226	08/04/83	14:30:00	29/05/83	08:30:00											
cmd\b0039640.lst	230/1	61.0186	1.7434	230/1	01/05/83	11:40:00	05/05/83	00:40:00											
cmd\b0039652.lst	229/1	59.5064	1.5371	229/1	30/04/83	12:40:00	08/05/83	19:40:00											
cmd\b0039664.lst	222/1	57.8368	-12.9899	ROCK E,R222	28/05/82	13:30:00	15/11/82	07:30:00											
cmd\b0039676.lst	222/2	57.8368	-12.9899	ROCK E,R222	28/05/82	13:30:00	15/11/82	07:30:00											
cmd\b0039688.lst	222/3	57.8368	-12.9899	ROCK E,R222	28/05/82	13:30:00	15/11/82	07:30:00											
cmd\b0039707.lst	224/2	60.1643	-7.7423	SD5,R224	21/11/82	15:30:00	27/05/83	07:30:00											
cmd\b0042334.lst	6423/110/1	57.3103	-9.6731	SA5,R110	22/08/82	11:30:00	17/02/83	09:55:00									C		
cmd\b0042346.lst	6424/110/2	57.3103	-9.6731	SA5,R110	22/08/82	11:30:00	17/02/83	09:56:00									C		
cmd\b0042358.lst	6425/110/3	57.3103	-9.6731	SA5,R110	22/08/82	11:30:00	17/02/83	09:59:00									C		
cmd\b0042371.lst	6426/110/4	57.3103	-9.6731	SA5,R110	22/08/82	11:30:00	17/02/83	10:00:00									C		
cmd\b0042383.lst	316/01	60.2116	-9.2216	SI2,R316	19/03/82	11:30:00	20/03/83	02:30:00									C		
cmd\b0042395.lst	316/02	60.2116	-9.2216	SI2,R316	19/03/82	13:30:00	26/03/83	06:30:00									C		
cmd\b0042402.lst	316/03	60.2116	-9.2216	SI2,R316	19/03/82	11:30:00	20/03/83	03:30:00									C		
cmd\b0042414.lst	316/04	60.2116	-9.2216	SI2,R316	19/03/82	11:30:00	26/03/83	06:30:00									C		
cmd\b0042623.lst	333/01	61.4133	-2.1016	SF3,R333	05/10/82	02:30:00	23/12/82	22:30:00									C		
cmd\b0042635.lst	333/02	61.4133	-2.1016	SF3,R333	05/10/82	02:30:00	15/03/83	06:30:00									C		
cmd\b0042647.lst	333/03	61.4133	-2.1016	SF3,R333	05/10/82	02:30:00	15/03/83	06:30:00									C		
cmd\b0042659.lst	333/04	61.4133	-2.1016	SF3,R333	05/10/82	03:30:00	15/03/83	04:30:00									C		
cmd\b0042696.lst	336/01	60.5199	-4.9466	SE3,R336	09/10/82	22:30:00	23/03/83	13:30:00									C		
cmd\b0042703.lst	336/02	60.5199	-4.9466	SE3,R336	09/10/82	22:30:00	23/03/83	13:30:00									C		
cmd\b0042715.lst	336/03	60.5199	-4.9466	SE3,R336	09/10/82	22:30:00	23/03/83	13:30:00									C		
cmd\b0042727.lst	82-14/627/U	51.6891	-14.9386	S82-14,R114	25/09/82	18:55:00	18/04/83	11:24:00											
cmd\b0042739.lst	82-14/866/B	51.6891	-14.9386	S82-14,R114	25/09/82	18:51:00	15/04/83	17:54:00											
cmd\b0042740.lst	82-05/331/U	54.0883	-19.9233	S82-05	27/06/82	18:21:00	03/12/82	07:18:00											
cmd\b0042752.lst	82-07/037/U	53.4216	-19.0366	S82-07	28/06/82	01:21:00	30/11/82	13:21:00											
cmd\b0042764.lst	82-07/104/B	53.4216	-19.0366	S82-07	28/06/82	01:22:00	30/11/82	13:22:00											
cmd\b0042776.lst	82-08/768/U	52.9799	-18.3983	S82-08	28/06/82	09:40:00	30/11/82	07:39:00											
cmd\b0042788.lst	82-08/888/B	52.9799	-18.3983	S82-08	28/06/82	09:40:00	30/11/82	07:40:00											
cmd\b0042807.lst	82-10/046/U	51.9066	-17.6649	S82-10	29/06/82	18:34:00	04/12/82	09:32:00											
cmd\b0042819.lst	82-10/278/B	51.9066	-17.6649	S82-10	29/06/82	18:31:00	04/12/82	09:28:00											
cmd\b0042820.lst	82-15/888/U	52.9849	-18.3899	S82-15	30/11/82	13:40:00	03/07/83	18:40:00											
cmd\b0042832.lst	82-15/768/B	52.9849	-18.3899	S82-15	30/11/82	13:39:00	03/07/83	18:39:00											
cmd\b0042844.lst	82-16/104/U	53.4249	-19.0233	S82-16	30/11/82	20:22:00	04/07/83	17:25:00											
cmd\b0042856.lst	82-16/037/B	53.4249	-19.0233	S82-16	30/11/82	20:21:00	04/07/83	17:23:00											
cmd\b0042868.lst	82-17/331/U	54.0866	-19.9166	S82-17	03/12/82	22:18:00	22/05/83	23:18:00									C		
cmd\b0042881.lst	82-17/500/B	54.0866	-19.9166	S82-17	03/12/82	22:22:00	04/07/83	09:28:00											
cmd\b0042893.lst	82-18/278/U	51.8983	-17.6233	S82-18	04/12/82	17:28:00	05/07/83	19:24:00											
cmd\b0042900.lst	82-18/046/B	51.8983	-17.6233	S82-18	04/12/82	17:32:00	05/07/83	19:30:00											
cmd\b0042912.lst	82-09/852/T	52.4549	-17.7149	S82-09	29/06/82	12:17:00	03/07/83	12:20:00									C		
cmd\b0042936.lst	82-09/300/M	52.4549	-17.7149	S82-09	29/06/82	12:16:00	03/07/83	12:16:00											
cmd\b0042948.lst	82-09/490/UB	52.4549	-17.7149	S82-09	29/06/82	12:14:00	03/07/83	12:10:00									C		
cmd\b0042961.lst	82-09/607/B	52.4549	-17.7149	S82-09	29/06/82	12:18:00	03/07/83	12:21:00											
cmd\b0042997.lst	567/5	52.2167	1.7167	567/5	08/02/75	10:40:00	22/02/75	11:00:00											
cmd\b0043000.lst	A01/2	52.25	1.8	A01/2	15/02/75	14:50:00	22/02/75	15:10:00									C		
cmd\b0043012.lst	295/C	52.25	1.8	295/C	09/02/75	11:20:00	22/02/75	14:40:00											
cmd\b0043024.lst	B39/2	52.3	1.7667	B39/2	09/02/75	12:00:00	22/02/75	16:40:00											
cmd\b0043036.lst	570/6	52.1833	1.6833	570/6	08/02/75	09:30:00	22/02/75	13:20:00											
cmd\b0043048.lst	1658934	51.56	-5.4767	PNURWEC	20/10/83	14:10:00	29/11/83	18:40:00									C		
cmd\b0043061.lst	1324007	51.56	-5.4767	PNURWEC	20/10/83	14:10:00	22/12/83	06:30:00									C		
cmd\b0043073.lst	RSTON,M389	56.9617	-2.1917	RSTON,M389	31/05/82	09:30:00	23/07/82	18:20:00											
cmd\b0043927.lst	5525/225/1	54.0017	-5.7583	R225	21/03/84	09:40:00	31/03/84	06:10:00											
cmd\b0043939.lst	6440/225/2	54.0017	-5.7583	R225	21/03/84	09:40:00	31/03/84	06:10:00											
cmd\b0043940.lst	5522/225/3	54.0017	-5.7583	R225	21/03/84	09:40:00	31/03/84	06:10:00											
cmd\b0043952.lst	6443/226/3	53.9967	-5.7483	6443/226/3	22/03/84	14:30:00	30/03/84	09:44:00											
cmd\b0043964.lst	5521/230/1	53.475	-3.255	5521/230/1	01/04/84	10:40:00	17/05/84	15:20:00											
cmd\b0043976.lst	5523/231/1	53.47	-3.2583	5523/231/1	01/04/84	11:50:00	17/05/84	14:39:00											
cmd\b0044200.lst	337/03	60.2216	-4.5249	SE2,R337	10/10/82	04:30:00	30/11/83	19:30:00									C		
cmd\b0044630.lst	356/01	60.7199	-3.0566	SM1,R356	02/09/83	08:30:00	23/04/84	15:30:00									C		
cmd\b0044642.lst	356/02	60.7199	-3.0566	SM1,R356	02/09/83	08:30:00	23/04/84	15:30:00									C		
cmd\b0044654.lst	358/01	60.8399	-3.2083	SM3,R358	02/09/83	12:30:00	02/09/84	10:30:00									C		
cmd\b0044666.lst	358/02	60.8399	-3.2083	SM3,R358	02/09/83	12:30:00	02/09/84	10:30:00											
cmd\b0044678.lst	358/03	60.8399	-3.2083	SM3,R358	02/09/83	12:30:00	02/09/84	10:30:00											
cmd\b0044691.lst	359/01	60.8883	-3.2716	SM4,R359	02/09/83	14:30:00	02/09/84	09:30:00											
cmd\b0044709.lst	359/02	60.8883	-3.2716	SM4,R359	02/09/83	14:30:00	02/09/84	09:30:00											
cmd\b0044710.lst	359/03	60.8883	-3.2716	SM4,R359	02/09/83	14:30:00	02/09/84	09:30:00											
cmd\b0044722.lst	359/04	60.8883	-3.2716	SM4,R359	02/09/83	14:30:00	02/09/84	10:30:00									C		
cmd\b0044734.lst	361/01	61.0183	-3.4916	SM6,R361	02/09/83	19:30:00	02/09/84	04:30:00											
cmd\b0044746.lst	361/02	61.0183	-3.4916	SM6,R361	02/09/83	19:00:00	02/09/84	04:54:00									C		
cmd\b0044758.lst	361/03	61.0183	-3.4916	SM6,R361	02/09/83	19:30:00	02/09/84	04:30:00											
cmd\b0044771.lst	361/04	61.0183	-3.4916	SM6,R361	02/09/83	19:30:00	02/09/84	04:30:00									C		
cmd\b0044783.lst	372/01	60.6999	-3.0999	SM1,R372	26/07/84	19:20:00	02/09/84	15:10:00											
cmd\b0044795.lst	372/02	60.6999	-3.0999	SM1,R372	26/07/84	19:20:00	02/09/84	15:10:00											
cmd\b0044802.lst	372/03	60.6999	-3.0999	SM1,R372	26/07/84	19:20:00	02/09/84	15:10:00											
cmd\b0044814.lst	221/1	57.384	-15.2218	ROCK W,R221	27/05/82	11:30:00	30/05/83	05:29:00									C		
cmd\b0044826.lst	227/1	58.354	-13.94	ROCK N,R227	09/04/83	15:30:00	09/04/84	04:29:00											
cmd\b0044838.lst	227/2	58.354	-13.94	ROCK N,R227	09/04/83	15:30:00	16/04/84	13:29:00									C		
cmd\b0044851.lst	227/3	58.354	-13.94	ROCK N,R227	09/04/83	15:30:00	16/04/84	13:29:00											
cmd\b0044863.lst	228/1	57.4058	-15.2133	ROCK W,R228	10/04/83	20:30:00	26/03/84	20:29:00									C		
cmd\b0044875.lst	228/2	57.4058	-15.2133	ROCK W,R228	10/04/83	20:30:00	18/04/84	07:29:00											
cmd\b0044887.lst	232/1	57.832	-12.9885	ROCK E,R232	29/05/83	16:30:00	15/04/84	06:29:00											
cmd\b0044899.lst	232/2	57.832	-12.9885	ROCK E,R232	29/05/83	16:30:00	15/04/84	06:29:00											
cmd\b0044906.lst	232/3	57.832	-12.9885	ROCK E,R232	29/05/83	16:30:00	15/04/84	06:29:00											
cmd\b0044918.lst	233/1	59.868	-6.4012	SD3,R233	01/06/83	13:30:00	10/12/83	09:29:00											
cmd\b0044931.lst	233/2	59.868	-6.4012	SD3,R233	01/06/83	13:30:00	10/12/83	09:29:00											
cmd\b0044943.lst	239/1	57.2167	-8.2417	R239	02/08/84	12:45:00	16/10/84	12:59:00											
cmd\b0044955.lst	239/2	57.2167	-8.2417	R239	02/08/84	12:45:00	16/10/84	12:59:00											
cmd\b0044967.lst	240/1	57.2167	-7.6617	240/1	02/08/84	16:45:00	10/10/84	03:29:00											
cmd\b0044979.lst	241/1	57.45	-7.6533	241/1	02/08/84	18:45:00	17/10/84	08:14:00											
cmd\b0044980.lst	226/2	57.8442	-12.9912	ROCK E,R226	08/04/83	14:30:00	29/05/83	08:29:00											
cmd\b0044992.lst	221/2	57.384	-15.2218	ROCK W,R221	27/05/82	11:30:00	26/05/83	12:29:00									C		
cmd\b0045160.lst	330/01	59.1416	-7.7066	SC3,R330	23/08/82	22:45:00	12/02/83	09:44:00									C		
cmd\b0045172.lst	330/02	59.1416	-7.7066	SC3,R330	23/08/82	22:45:00	12/02/83	09:44:00									C		
cmd\b0045184.lst	330/04	59.1416	-7.7066	SC3,R330	23/08/82	22:45:00	12/02/83	09:44:00									C		
cmd\b0045196.lst	328/01	58.1383	-9.6866	SB4,R328	23/08/82	06:45:00	11/02/83	14:44:00									C		
cmd\b0045203.lst	328/02	58.1383	-9.6866	SB4,R328	23/08/82	06:45:00	11/02/83	14:44:00									C		
cmd\b0045215.lst	328/03	58.1383	-9.6866	SB4,R328	23/08/82	06:45:00	11/02/83	14:44:00									C		
cmd\b0045227.lst	328/04	58.1383	-9.6866	SB4,R328	23/08/82	06:45:00	11/02/83	04:44:00									C		
cmd\b0045239.lst	329/01	58.1083	-9.5516	SB3,R329	23/08/82	09:15:00	11/02/83	13:45:00									C		
cmd\b0045240.lst	329/02	58.1083	-9.5516	SB3,R329	23/08/82	09:15:00	11/02/83	13:45:00									C		
cmd\b0045252.lst	329/03	58.1083	-9.5516	SB3,R329	23/08/82	09:15:00	08/02/83	11:44:00									C		
cmd\b0045264.lst	331/01	59.0899	-7.4499	SC2,R331	24/08/82	02:45:00	12/02/83	11:14:00									C		
cmd\b0045276.lst	331/02	59.0899	-7.4499	SC2,R331	24/08/82	02:45:00	12/02/83	11:14:00									C		
cmd\b0045288.lst	331/03	59.0899	-7.4499	SC2,R331	24/08/82	02:45:00	12/02/83	11:14:00									C		
cmd\b0045307.lst	123/1/5023	57.8843	0.0371	R1	02/02/82	10:55:00	19/03/82	10:25:00											
cmd\b0045319.lst	121/1/5024	57.8843	0.0371	R1	02/02/82	10:55:00	19/03/82	10:45:00									C		
cmd\b0045320.lst	46/1/5025	57.8843	0.0371	R1	02/02/82	10:55:00	06/03/82	18:25:00									C		
cmd\b0045332.lst	2408/2/6051	57.8839	0.0321	R2	19/03/82	17:00:00	13/05/82	08:50:00											
cmd\b0045344.lst	2412/2/6052	57.8839	0.0321	R2	19/03/82	17:00:00	13/05/82	08:50:00											
cmd\b0045356.lst	2408/2/A6048	57.8839	0.0321	R2	01/02/82	10:50:00	19/03/82	09:20:00											
cmd\b0045368.lst	2412/2/A6049	57.8839	0.0321	R2	01/02/82	11:00:00	19/03/82	09:30:00											
cmd\b0045381.lst	2674/1/6018	56.5239	2.1379	2674/1/6018	10/07/83	15:20:00	28/07/83	10:50:00											
